Date,Open,High,Low,Close,Adj_Close,Volume,Day
2013-11-04,2.175,2.175,2.140417,2.162083,2.11892,45820800,30
2013-11-05,2.137708,2.185417,2.119792,2.17125,2.127904,66062400,31
2013-11-06,2.196458,2.199167,2.147917,2.1675,2.124229,81955200,32
2013-11-07,2.16875,2.178125,2.041042,2.047292,2.006421,116467200,33
2013-11-08,2.06875,2.130208,2.051458,2.128125,2.08564,59040000,34
2013-11-11,2.114792,2.13625,2.0975,2.117917,2.075636,31747200,35
2013-11-12,2.099375,2.137708,2.095833,2.128333,2.085844,54388800,36
2013-11-13,2.087917,2.205208,2.086458,2.204583,2.160572,63235200,37
2013-11-14,2.186875,2.230417,2.174792,2.221667,2.177315,59409600,38
2013-11-15,2.229167,2.239167,2.211667,2.237083,2.192423,44601600,39
2013-11-18,2.235833,2.250625,2.161042,2.175208,2.131783,71923200,40
2013-11-19,2.169375,2.2,2.14375,2.15375,2.110753,51096000,41
2013-11-20,2.1725,2.195625,2.119792,2.13875,2.096053,62932800,42
2013-11-21,2.163958,2.208958,2.16,2.204167,2.160164,43296000,43
2013-11-22,2.215833,2.241042,2.209792,2.238958,2.19426,43507200,44
2013-11-25,2.26125,2.270417,2.238333,2.25375,2.208757,46291200,45
2013-11-26,2.257917,2.306875,2.241667,2.291042,2.245305,53356800,46
2013-11-27,2.304375,2.339792,2.298542,2.336875,2.290223,68947200,47
2013-11-29,2.365,2.389167,2.359167,2.375208,2.32779,45811200,48
2013-12-02,2.38875,2.398958,2.349167,2.360417,2.313295,82968000,49
2013-12-03,2.353958,2.372083,2.32625,2.353542,2.306557,67272000,50
2013-12-04,2.323958,2.382917,2.301042,2.359583,2.312478,66998400,51
2013-12-05,2.367292,2.373125,2.3325,2.352292,2.305332,63240000,52
2013-12-06,2.408958,2.416458,2.3675,2.400833,2.352904,71294400,53
2013-12-09,2.429167,2.445833,2.418125,2.429583,2.38108,56304000,54
2013-12-10,2.417292,2.438958,2.411667,2.425208,2.376792,46502400,55
2013-12-11,2.42375,2.435208,2.322083,2.334583,2.287977,74232000,56
2013-12-12,2.335417,2.351667,2.308333,2.315625,2.269397,53673600,57
2013-12-13,2.34625,2.349792,2.2925,2.304583,2.258575,40603200,58
2013-12-16,2.337917,2.3825,2.333958,2.344167,2.297369,37483200,59
2013-12-17,2.344167,2.359167,2.315625,2.329375,2.282872,36480000,60
2013-12-18,2.335417,2.415625,2.234375,2.409792,2.361684,80798400,61
2013-12-19,2.396458,2.398125,2.3575,2.388125,2.34045,58588800,62
2013-12-20,2.4,2.477083,2.397917,2.46,2.41089,56875200,63
2013-12-23,2.521042,2.539583,2.500417,2.539583,2.488884,56251200,64
2013-12-24,2.539792,2.547292,2.5275,2.543125,2.492355,19003200,65
2013-12-26,2.555208,2.57375,2.541875,2.567917,2.516653,27907200,66
2013-12-27,2.576667,2.58125,2.539167,2.549167,2.498276,36969600,67
2013-12-30,2.535833,2.546875,2.515625,2.535833,2.485209,26539200,68
2013-12-31,2.550625,2.585625,2.547917,2.585625,2.534007,32088000,69
2014-01-02,2.550208,2.552083,2.502917,2.525208,2.474796,49488000,70
2014-01-03,2.524792,2.531875,2.46875,2.470208,2.420894,48772800,71
2014-01-06,2.472292,2.48,2.415417,2.443958,2.395168,62961600,72
2014-01-07,2.475625,2.520833,2.463125,2.507292,2.457238,46156800,73
2014-01-08,2.511042,2.547292,2.495,2.526042,2.475613,46632000,74
2014-01-09,2.552708,2.555417,2.475417,2.5,2.450091,52780800,75
2014-01-10,2.520417,2.533542,2.464167,2.525,2.474592,59971200,76
2014-01-13,2.514792,2.540833,2.384375,2.412708,2.364542,86553600,77
2014-01-14,2.438125,2.555833,2.4375,2.550833,2.499909,69038400,78
2014-01-15,2.581042,2.628333,2.575,2.610417,2.558304,60264000,79
2014-01-16,2.606875,2.625625,2.593958,2.615833,2.563612,35256000,80
2014-01-17,2.591042,2.6125,2.551042,2.569375,2.518081,42230400,81
2014-01-21,2.618333,2.63125,2.562917,2.626875,2.574433,44011200,82
2014-01-22,2.647292,2.666667,2.625,2.65125,2.598321,39216000,83
2014-01-23,2.62375,2.625,2.566667,2.619375,2.567083,64526400,84
2014-01-24,2.580417,2.594167,2.46375,2.464167,2.414973,70824000,85
2014-01-27,2.467083,2.47875,2.341667,2.3925,2.344737,88864800,86
2014-01-28,2.355417,2.397917,2.345833,2.391667,2.343921,54748800,87
2014-01-29,2.328333,2.380417,2.299167,2.31625,2.27001,68248800,88
2014-01-30,2.399583,2.465417,2.39125,2.438333,2.389655,58219200,89
2014-01-31,2.359167,2.45625,2.3525,2.42125,2.372913,42266400,90
2014-02-03,2.407917,2.4425,2.23625,2.260833,2.215699,91963200,91
2014-02-04,2.28875,2.330417,2.26875,2.305,2.258984,45336000,92
2014-02-05,2.28125,2.310417,2.208333,2.28375,2.238158,54256800,93
2014-02-06,2.307083,2.38125,2.303333,2.37125,2.323912,36988800,94
2014-02-07,2.412917,2.504583,2.3925,2.497083,2.447232,55728000,95
2014-02-10,2.498333,2.54625,2.492917,2.542917,2.492152,41642400,96
2014-02-11,2.5575,2.644583,2.55125,2.63,2.577496,58752000,97
2014-02-12,2.645833,2.6625,2.621667,2.6425,2.589746,54225600,98
2014-02-13,2.585833,2.710417,2.585,2.710417,2.656308,53253600,99
2014-02-14,2.706667,2.738333,2.677917,2.718333,2.664065,47438400,100
2014-02-18,2.732083,2.775417,2.713333,2.760833,2.705718,34646400,101
2014-02-19,2.744583,2.762917,2.685833,2.700417,2.646507,68265600,102
2014-02-20,2.706667,2.755833,2.674167,2.739583,2.684891,51321600,103
2014-02-21,2.765417,2.777917,2.72,2.725417,2.671008,41988000,104
2014-02-24,2.742083,2.81,2.733333,2.773333,2.717968,49711200,105
2014-02-25,2.784583,2.800833,2.737083,2.763333,2.708168,46492800,106
2014-02-26,2.7875,2.810417,2.723333,2.754167,2.699184,41464800,107
2014-02-27,2.757083,2.817083,2.744167,2.808333,2.752268,43982400,108
2014-02-28,2.80875,2.8575,2.72625,2.794167,2.738386,68359200,109
2014-03-03,2.718333,2.758333,2.66375,2.732917,2.678359,79279200,110
2014-03-04,2.825417,2.856667,2.819167,2.842917,2.786163,54496800,111
2014-03-05,2.85625,2.879583,2.8375,2.86625,2.80903,38532000,112
2014-03-06,2.883333,2.890833,2.82625,2.855417,2.798413,46401600,113
2014-03-07,2.88625,2.892083,2.7725,2.814583,2.758394,66259200,114
2014-03-10,2.81,2.82625,2.7675,2.820417,2.764111,37790400,115
2014-03-11,2.842917,2.863333,2.760833,2.785417,2.729811,59887200,116
2014-03-12,2.74875,2.820833,2.716667,2.816667,2.760437,54806400,117
2014-03-13,2.847917,2.85125,2.659167,2.697083,2.64324,94207200,118
2014-03-14,2.667917,2.705417,2.638333,2.641667,2.588929,53659200,119
2014-03-17,2.690833,2.751667,2.687917,2.712083,2.657941,58471200,120
2014-03-18,2.720417,2.817917,2.71875,2.809583,2.753494,56503200,121
2014-03-19,2.812083,2.82,2.708333,2.763333,2.708168,68222400,122
2014-03-20,2.7375,2.810417,2.72,2.785,2.729402,43819200,123
2014-03-21,2.830833,2.8375,2.670417,2.682917,2.629357,99153600,124
2014-03-24,2.71625,2.72125,2.542083,2.615417,2.563204,133072800,125
2014-03-25,2.6575,2.705417,2.575417,2.639583,2.586888,86258400,126
2014-03-26,2.680417,2.69625,2.537083,2.539167,2.488476,100665600,127
2014-03-27,2.529167,2.561667,2.453333,2.494167,2.444375,100996800,128
2014-03-28,2.51875,2.591667,2.489583,2.510417,2.4603,83220000,129
2014-03-31,2.5675,2.612917,2.559167,2.560417,2.509302,81220800,130
2014-04-01,2.601667,2.7025,2.59875,2.699167,2.645282,89020800,131
2014-04-02,2.73375,2.740417,2.6825,2.720417,2.666108,81612000,132
2014-04-03,2.72875,2.74,2.608333,2.65625,2.603222,79809600,133
2014-04-04,2.703333,2.715,2.421667,2.445417,2.396598,185505600,134
2014-04-07,2.396667,2.462083,2.322083,2.372083,2.324728,156331200,135
2014-04-08,2.380833,2.446667,2.354583,2.438333,2.389655,121620000,136
2014-04-09,2.464167,2.566667,2.445417,2.563333,2.51216,110980800,137
2014-04-10,2.568333,2.56875,2.305,2.326667,2.280219,161138400,138
2014-04-11,2.262917,2.35125,2.229167,2.245417,2.200591,105938400,139
2014-04-14,2.300833,2.33125,2.232917,2.295833,2.25,140637600,140
2014-04-15,2.318333,2.357083,2.174167,2.31875,2.27246,281025600,141
2014-04-16,2.378333,2.41,2.321667,2.40875,2.360663,125707200,142
2014-04-17,2.385,2.447083,2.364583,2.41,2.361888,88312800,143
2014-04-21,2.429167,2.465,2.394583,2.464583,2.415381,72124800,144
2014-04-22,2.487917,2.541667,2.478333,2.525,2.474592,75160800,145
2014-04-23,2.523333,2.525417,2.452917,2.45625,2.407215,65683200,146
2014-04-24,2.579583,2.58,2.4475,2.52875,2.478267,125388000,147
2014-04-25,2.482083,2.490833,2.389167,2.406667,2.358622,122373600,148
2014-04-28,2.43875,2.482083,2.31625,2.4325,2.383939,241041600,149
2014-04-29,2.451667,2.500417,2.41625,2.48625,2.436616,121816800,150
2014-04-30,2.455417,2.514167,2.433333,2.508333,2.458257,92037600,151
2014-05-01,2.519583,2.571667,2.5,2.530833,2.480309,71875200,152
2014-05-02,2.552917,2.56875,2.497917,2.518333,2.468058,75952800,153
2014-05-05,2.470833,2.555833,2.4525,2.554167,2.503177,57895200,154
2014-05-06,2.542917,2.546667,2.452917,2.455417,2.406398,80822400,155
2014-05-07,2.474167,2.477917,2.3475,2.433333,2.384755,130953600,156
2014-05-08,2.409167,2.514167,2.391667,2.425,2.376588,109608000,157
2014-05-09,2.4225,2.458333,2.374583,2.453333,2.404355,78237600,158
2014-05-12,2.497917,2.57625,2.490833,2.572917,2.521553,63842400,159
2014-05-13,2.582083,2.60875,2.564167,2.578333,2.52686,58864800,160
2014-05-14,2.557083,2.585833,2.521667,2.54,2.489293,49320000,161
2014-05-15,2.537083,2.550833,2.431667,2.48125,2.431716,100740000,162
2014-05-16,2.486667,2.5325,2.438333,2.5275,2.477042,71455200,163
2014-05-19,2.505,2.592083,2.492917,2.581667,2.530128,60264000,164
2014-05-20,2.578333,2.605,2.520833,2.553333,2.502359,81165600,165
2014-05-21,2.565,2.62875,2.561667,2.625417,2.573004,61809600,166
2014-05-22,2.6325,2.681667,2.622083,2.657917,2.604856,63240000,167
2014-05-23,2.669167,2.71875,2.65125,2.7175,2.663249,47568000,168
2014-05-27,2.755417,2.820417,2.747083,2.819583,2.763294,59193600,169
2014-05-28,2.817083,2.829167,2.786667,2.792917,2.737161,59217600,170
2014-05-29,2.824167,2.849583,2.806667,2.849583,2.792695,43651200,171
2014-05-30,2.849583,2.861667,2.803333,2.847083,2.790245,56673600,172
2014-06-02,2.858333,2.86,2.785,2.84,2.783304,50635200,173
2014-06-03,2.810833,2.849167,2.800833,2.835833,2.77922,47551200,174
2014-06-04,2.813333,2.88,2.800417,2.865833,2.808621,52677600,175
2014-06-05,2.875,2.955417,2.845417,2.940417,2.881716,88053600,176
2014-06-06,2.975,2.990833,2.954583,2.987917,2.928268,39609600,177
2014-06-09,2.994167,3.005,2.95875,2.9825,2.922958,62085600,178
2014-06-10,2.97375,3.002083,2.964583,2.999583,2.939701,36398400,179
2014-06-11,2.965833,3.00875,2.959583,2.995,2.935209,48489600,180
2014-06-12,2.977083,2.986667,2.883333,2.916667,2.85844,60487200,181
2014-06-13,2.954167,2.962083,2.902917,2.936667,2.878041,36009600,182
2014-06-16,2.9275,2.972917,2.905833,2.9475,2.888658,44978400,183
2014-06-17,2.942917,2.97625,2.926667,2.951667,2.892741,47820000,184
2014-06-18,2.96375,3.014167,2.909167,3.005417,2.945418,57400800,185
2014-06-19,3.01625,3.021667,2.95625,2.99375,2.933984,52975200,186
2014-06-20,3.000417,3.015833,2.983333,3.004583,2.944601,28296000,187
2014-06-23,3.00375,3.010833,2.9825,3.007917,2.947868,34704000,188
2014-06-24,3.007917,3.082917,2.97375,2.999583,2.939701,80124000,189
2014-06-25,2.9775,3.070417,2.977083,3.054167,2.993694,42261600,190
2014-06-26,3.0625,3.0625,2.989583,3.0625,3.001862,43790400,191
2014-06-27,3.050417,3.101667,3.04875,3.092917,3.031677,36928800,192
2014-06-30,3.098333,3.14,3.090833,3.115833,3.05414,27225600,193
2014-07-01,3.147083,3.24375,3.145,3.220417,3.156652,33028800,194
2014-07-02,3.224583,3.249583,3.215833,3.232917,3.168905,40900800,195
2014-07-03,3.265417,3.295,3.24,3.295,3.229759,32318400,196
2014-07-07,3.282917,3.296667,3.247917,3.263333,3.198719,43975200,197
2014-07-08,3.247917,3.25375,3.107917,3.149583,3.087221,75876000,198
2014-07-09,3.172917,3.227083,3.145833,3.220833,3.15706,68481600,199
2014-07-10,3.096667,3.225833,3.082917,3.190417,3.127246,61622400,200
2014-07-11,3.209167,3.2475,3.182083,3.245833,3.181565,60844800,201
2014-07-14,3.289583,3.327917,3.274583,3.307917,3.24242,53529600,202
2014-07-15,3.321667,3.335833,3.20125,3.273333,3.20852,74268000,203
2014-07-16,3.343333,3.352917,3.300417,3.310417,3.24487,53304000,204
2014-07-17,3.2825,3.31875,3.147083,3.178333,3.115402,80462400,205
2014-07-18,3.2325,3.33375,3.216667,3.32875,3.26284,58488000,206
2014-07-21,3.305417,3.3325,3.27125,3.316667,3.250997,47450400,207
2014-07-22,3.365,3.395,3.3525,3.3825,3.315526,53728800,208
2014-07-23,3.413333,3.45625,3.3975,3.445833,3.377605,51230400,209
2014-07-24,3.462917,3.474583,3.41875,3.43375,3.365761,43730400,210
2014-07-25,3.384167,3.406667,3.339583,3.391667,3.324512,46428000,211
2014-07-28,3.400833,3.420833,3.3175,3.395833,3.328595,45981600,212
2014-07-29,3.417083,3.439583,3.369583,3.37875,3.311851,39626400,213
2014-07-30,3.433333,3.452917,3.378333,3.419167,3.351467,53805600,214
2014-07-31,3.333333,3.349167,3.195,3.210833,3.147258,69458400,215
2014-08-01,3.190833,3.2425,3.110417,3.17375,3.110909,86162400,216
2014-08-04,3.195,3.27625,3.159167,3.23875,3.174623,72091200,217
2014-08-05,3.202083,3.227083,3.12,3.162917,3.100291,83769600,218
2014-08-06,3.104167,3.214167,3.09625,3.1575,3.094981,59649600,219
2014-08-07,3.198333,3.218333,3.093333,3.127083,3.065167,76802400,220
2014-08-08,3.143333,3.204167,3.100833,3.19375,3.130513,62232000,221
2014-08-11,3.229167,3.280417,3.224583,3.251667,3.187284,37176000,222
2014-08-12,3.240417,3.271667,3.196667,3.244167,3.179932,45465600,223
2014-08-13,3.287917,3.352083,3.280833,3.349583,3.283261,40639200,224
2014-08-14,3.360833,3.4025,3.349583,3.40125,3.333905,51544800,225
2014-08-15,3.455,3.474167,3.352917,3.4475,3.379239,77978400,226
2014-08-18,3.500833,3.539583,3.489583,3.530833,3.460922,39674400,227
2014-08-19,3.555417,3.595,3.549167,3.591667,3.520552,39314400,228
2014-08-20,3.579583,3.610417,3.57125,3.591667,3.520552,35325600,229
2014-08-21,3.597083,3.614583,3.577917,3.612083,3.540563,33950400,230
2014-08-22,3.613333,3.654167,3.59125,3.62625,3.55445,38407200,231
2014-08-25,3.68,3.69625,3.64,3.666667,3.594067,33988800,232
2014-08-26,3.681667,3.68875,3.652083,3.679167,3.606319,20858400,233
2014-08-27,3.681667,3.69125,3.655,3.679583,3.606727,18357600,234
2014-08-28,3.642917,3.678333,3.628333,3.664583,3.592023,32419200,235
2014-08-29,3.692083,3.7075,3.650833,3.7075,3.634091,26136000,236
2014-09-02,3.735833,3.74125,3.693333,3.738333,3.664314,32150400,237
2014-09-03,3.765417,3.767917,3.6525,3.674167,3.601418,41318400,238
2014-09-04,3.69875,3.754167,3.634583,3.6625,3.589982,41042400,239
2014-09-05,3.68,3.7225,3.622083,3.719167,3.645527,41613600,240
2014-09-08,3.718333,3.765833,3.68625,3.737917,3.663906,35436000,241
2014-09-09,3.7375,3.780417,3.62375,3.647083,3.57487,64696800,242
2014-09-10,3.66,3.738333,3.628333,3.731667,3.65778,36208800,243
2014-09-11,3.685833,3.730833,3.643333,3.72875,3.65492,59659200,244
2014-09-12,3.716667,3.71875,3.63375,3.67,3.597334,56870400,245
2014-09-15,3.68,3.682083,3.52875,3.559583,3.489103,64243200,246
2014-09-16,3.522083,3.674167,3.510417,3.655833,3.583447,63446400,247
2014-09-17,3.652083,3.720833,3.6075,3.67375,3.601009,56776800,248
2014-09-18,3.705,3.754167,3.693333,3.752917,3.678609,39756000,249
2014-09-19,3.80375,3.80375,3.701667,3.744583,3.67044,55108800,250
2014-09-22,3.719167,3.719167,3.594167,3.642917,3.570787,54088800,251
2014-09-23,3.5975,3.660833,3.588333,3.61125,3.539747,50400000,252
2014-09-24,3.619583,3.73125,3.58625,3.728333,3.654512,58291200,253
2014-09-25,3.689583,3.704583,3.488333,3.491667,3.422532,106399200,254
2014-09-26,3.5275,3.620833,3.509583,3.603333,3.531987,74126400,255
2014-09-29,3.495,3.617917,3.489167,3.59125,3.520143,57268800,256
2014-09-30,3.620833,3.66,3.554167,3.604583,3.533212,77047200,257
2014-10-01,3.57625,3.583333,3.398333,3.432083,3.364128,106740000,258
2014-10-02,3.428333,3.462083,3.3,3.430417,3.362494,108986400,259
2014-10-03,3.49,3.574167,3.455,3.53375,3.463782,76838400,260
2014-10-06,3.560833,3.59,3.477083,3.509583,3.440093,73653600,261
2014-10-07,3.45875,3.48875,3.358333,3.36125,3.294697,81825600,262
2014-10-08,3.367917,3.58625,3.305,3.555417,3.485019,106564800,263
2014-10-09,3.541667,3.566667,3.364167,3.378333,3.311442,111511200,264
2014-10-10,3.319167,3.37875,3.125417,3.125417,3.063534,148214400,265
2014-10-13,3.1125,3.1825,2.973333,2.979167,2.920179,136651200,266
2014-10-14,3.040417,3.095417,2.955833,2.984583,2.925488,185404800,267
2014-10-15,2.845833,2.960417,2.71875,2.920833,2.863,242548800,268
2014-10-16,2.738333,2.942917,2.735417,2.875417,2.818484,167980800,269
2014-10-17,2.982917,3.06375,2.932083,2.987917,2.928756,132175200,270
2014-10-20,2.977083,3.122083,2.963333,3.116667,3.054957,77232000,271
2014-10-21,3.22875,3.360417,3.208333,3.360417,3.29388,105849600,272
2014-10-22,3.392083,3.404583,3.301667,3.308333,3.242828,93960000,273
2014-10-23,3.408333,3.512083,3.390417,3.459583,3.391083,84943200,274
2014-10-24,3.474167,3.5475,3.4375,3.539167,3.469091,85281600,275
2014-10-27,3.520417,3.5675,3.476667,3.5525,3.48216,69122400,276
2014-10-28,3.595833,3.71125,3.59,3.71125,3.637767,79843200,277
2014-10-29,3.672917,3.70125,3.589583,3.666667,3.594067,89702400,278
2014-10-30,3.617917,3.715417,3.59375,3.689583,3.616529,80992800,279
2014-10-31,3.875417,3.880833,3.805417,3.841667,3.765601,88185600,280
2014-11-03,3.86125,3.907917,3.846667,3.88125,3.804401,70480800,281
2014-11-04,3.837917,3.868333,3.759167,3.84,3.763968,69324000,282
2014-11-05,3.910833,3.915,3.799167,3.839583,3.763559,69372000,283
2014-11-06,3.83375,3.8775,3.78875,3.8725,3.795824,48636000,284
2014-11-07,3.895833,3.9,3.805,3.862917,3.786431,55406400,285
2014-11-10,3.868333,3.92,3.838333,3.9025,3.82523,51686400,286
2014-11-11,3.908333,3.94,3.875833,3.939583,3.861579,52809600,287
2014-11-12,3.893333,3.97375,3.893333,3.96125,3.882817,48100800,288
2014-11-13,3.982917,4.057083,3.9575,4.012083,3.932643,91082400,289
2014-11-14,4.01,4.049167,3.97,4.049167,3.968994,57408000,290
2014-11-17,4.020417,4.048333,3.95625,4.01125,3.931827,70677600,291
2014-11-18,4.02375,4.11875,4.023333,4.10125,4.020045,55910400,292
2014-11-19,4.089583,4.089583,3.991667,4.049167,3.968994,74404800,293
2014-11-20,3.995417,4.11125,3.985417,4.102917,4.021678,49778400,294
2014-11-21,4.211667,4.221667,4.086667,4.1325,4.050675,76473600,295
2014-11-24,4.16,4.2275,4.148333,4.225833,4.142161,63103200,296
2014-11-25,4.240833,4.27875,4.20875,4.239583,4.155639,75768000,297
2014-11-26,4.253333,4.330833,4.239583,4.32625,4.24059,52816800,298
2014-11-28,4.36125,4.413333,4.350417,4.390833,4.303893,36285600,299
2014-12-01,4.350417,4.371667,4.185,4.22875,4.145021,78093600,300
2014-12-02,4.249583,4.30625,4.219583,4.274167,4.189538,64946400,301
2014-12-03,4.304583,4.324583,4.227917,4.312917,4.227521,65971200,302
2014-12-04,4.29375,4.351667,4.247917,4.3,4.214859,77018400,303
2014-12-05,4.325417,4.342083,4.274583,4.302917,4.217719,56815200,304
2014-12-08,4.2675,4.324583,4.1425,4.21,4.126642,84640800,305
2014-12-09,4.060417,4.257083,4.0175,4.250833,4.166666,85344000,306
2014-12-10,4.225833,4.256667,4.02625,4.045,3.964908,67264800,307
2014-12-11,4.083333,4.25,4.080417,4.108333,4.026988,68016000,308
2014-12-12,3.987917,4.1275,3.97125,3.9725,3.893844,76893600,309
2014-12-15,4.031667,4.075833,3.81375,3.853333,3.777037,117974400,310
2014-12-16,3.776667,3.945417,3.660417,3.662083,3.589573,106428000,311
2014-12-17,3.669167,3.893333,3.65625,3.85875,3.782346,91363200,312
2014-12-18,4.028333,4.141667,3.995833,4.141667,4.059661,93372000,313
2014-12-19,4.154167,4.245,4.125,4.187917,4.104997,77414400,314
2014-12-22,4.174583,4.229167,4.167083,4.225833,4.142861,55228800,315
2014-12-23,4.2725,4.272917,4.165,4.185417,4.103239,57960000,316
2014-12-24,4.19875,4.237917,4.186667,4.194167,4.111817,21991200,317
2014-12-26,4.225,4.305,4.224583,4.279167,4.195148,43044000,318
2014-12-29,4.2675,4.303333,4.258333,4.28,4.195965,31164000,319
2014-12-30,4.237917,4.268333,4.1725,4.191667,4.109365,61929600,320
2014-12-31,4.20875,4.260417,4.042083,4.060417,3.980694,58545600,321
2015-01-02,4.11875,4.172083,3.965,4.027083,3.948014,61113600,322
2015-01-05,3.96875,3.983333,3.8125,3.845833,3.770323,63508800,323
2015-01-06,3.859583,3.882083,3.640417,3.693333,3.620816,84321600,324
2015-01-07,3.76375,3.86,3.738333,3.835417,3.760111,68733600,325
2015-01-08,3.934167,4.077083,3.920833,4.054167,3.974566,72468000,326
2015-01-09,4.092083,4.096667,3.904583,3.972083,3.894094,90710400,327
2015-01-12,3.99875,4.009167,3.818333,3.85,3.774408,82627200,328
2015-01-13,3.95875,4.0825,3.754167,3.846667,3.77114,99854400,329
2015-01-14,3.724583,3.83875,3.680833,3.7875,3.713135,108074400,330
2015-01-15,3.830833,3.852083,3.62125,3.637083,3.565671,98006400,331
2015-01-16,3.619167,3.775833,3.60125,3.766667,3.692711,70898400,332
2015-01-20,3.83,3.877917,3.701667,3.85,3.774408,70946400,333
2015-01-21,3.815,3.961667,3.776667,3.909167,3.832413,66765600,334
2015-01-22,3.958333,4.1375,3.853333,4.126667,4.045642,81328800,335
2015-01-23,4.126667,4.19125,4.089167,4.154167,4.072603,71179200,336
2015-01-26,4.141667,4.1625,4.075833,4.145,4.063616,50402400,337
2015-01-27,3.947917,3.950417,3.776667,3.824167,3.749082,111993600,338
2015-01-28,3.999583,4.0125,3.755833,3.758333,3.684541,94464000,339
2015-01-29,3.745417,3.885833,3.65,3.867083,3.791155,88279200,340
2015-01-30,3.85375,3.94375,3.760833,3.778333,3.704148,109111200,341
2015-02-02,3.79875,3.883333,3.624167,3.8775,3.801368,99422400,342
2015-02-03,3.91,3.992917,3.840833,3.983333,3.905123,91166400,343
2015-02-04,3.933333,4.053333,3.909167,3.972917,3.894911,62316000,344
2015-02-05,4.00125,4.08375,3.976667,4.078333,3.998257,50162400,345
2015-02-06,4.095833,4.122917,3.959583,4.004167,3.925548,61764000,346
2015-02-09,3.95625,4.019167,3.935417,3.96,3.882248,47896800,347
2015-02-10,4.032917,4.164583,4.010833,4.149583,4.068109,59628000,348
2015-02-11,4.164583,4.221667,4.139167,4.19625,4.113859,60926400,349
2015-02-12,4.271667,4.344583,4.257083,4.342917,4.257647,76550400,350
2015-02-13,4.3775,4.453333,4.354167,4.4525,4.365077,60448800,351
2015-02-17,4.451667,4.472083,4.419583,4.464583,4.376924,41364000,352
2015-02-18,4.449583,4.489167,4.429167,4.48375,4.395714,35239200,353
2015-02-19,4.472917,4.557917,4.470833,4.55125,4.461889,37795200,354
2015-02-20,4.540417,4.647917,4.4975,4.63875,4.547671,45386400,355
2015-02-23,4.635833,4.6575,4.602917,4.657083,4.565644,39487200,356
2015-02-24,4.636667,4.680417,4.594583,4.666667,4.57504,52300800,357
2015-02-25,4.642083,4.697083,4.59875,4.629167,4.538276,56275200,358
2015-02-26,4.6425,4.705417,4.604167,4.699583,4.60731,58168800,359
2015-02-27,4.694167,4.7025,4.615,4.6375,4.546446,44395200,360
2015-03-02,4.6625,4.76625,4.660417,4.7625,4.668991,44522400,361
2015-03-03,4.720833,4.73375,4.605833,4.694167,4.602,64195200,362
2015-03-04,4.649583,4.66875,4.56375,4.642083,4.550939,58320000,363
2015-03-05,4.6775,4.70625,4.608333,4.6625,4.570954,46173600,364
2015-03-06,4.649167,4.674583,4.470417,4.502083,4.413687,74863200,365
2015-03-09,4.534167,4.5775,4.477083,4.545417,4.45617,56635200,366
2015-03-10,4.445417,4.447917,4.291667,4.29375,4.209445,95983200,367
2015-03-11,4.305417,4.325417,4.2125,4.218333,4.135508,111576000,368
2015-03-12,4.20625,4.314583,4.19875,4.299167,4.214756,61195200,369
2015-03-13,4.287917,4.33875,4.163333,4.24375,4.160427,99057600,370
2015-03-16,4.290833,4.408333,4.276667,4.40625,4.319735,57480000,371
2015-03-17,4.368333,4.447917,4.339583,4.430833,4.343835,48681600,372
2015-03-18,4.392917,4.6175,4.322917,4.558333,4.468833,83911200,373
2015-03-19,4.574167,4.614583,4.552083,4.580417,4.490483,55692000,374
2015-03-20,4.689583,4.734583,4.665417,4.675417,4.583618,52406400,375
2015-03-23,4.660833,4.697917,4.635833,4.63625,4.54522,49617600,376
2015-03-24,4.635417,4.701667,4.586667,4.589167,4.499062,46490400,377
2015-03-25,4.612917,4.620417,4.26875,4.26875,4.185353,87943200,378
2015-03-26,4.168333,4.30125,4.125417,4.23375,4.151037,98280000,379
2015-03-27,4.225417,4.309167,4.207917,4.274583,4.191072,49272000,380
2015-03-30,4.360833,4.436667,4.357917,4.428333,4.341818,75607200,381
2015-03-31,4.387917,4.41625,4.282917,4.29125,4.207414,62253600,382
2015-04-01,4.285417,4.285417,4.135417,4.21875,4.13633,87938400,383
2015-04-02,4.227083,4.266667,4.185417,4.225833,4.143275,55288800,384
2015-04-06,4.149583,4.364167,4.132083,4.3275,4.242955,75472800,385
2015-04-07,4.322083,4.416667,4.307083,4.3075,4.223346,57345600,386
2015-04-08,4.310833,4.427083,4.309167,4.41,4.323843,84571200,387
2015-04-09,4.405833,4.495417,4.357917,4.492083,4.404323,55464000,388
2015-04-10,4.49125,4.5475,4.457917,4.545833,4.457023,56692800,389
2015-04-13,4.557917,4.625833,4.49625,4.512083,4.423933,57600000,390
2015-04-14,4.502083,4.535833,4.397083,4.473333,4.385939,84487200,391
2015-04-15,4.511667,4.585,4.491667,4.5525,4.463559,47678400,392
2015-04-16,4.521667,4.560833,4.500417,4.536667,4.448037,45444000,393
2015-04-17,4.4075,4.444583,4.2675,4.324583,4.240096,93213600,394
2015-04-20,4.39125,4.54125,4.384167,4.517917,4.429653,71097600,395
2015-04-21,4.598333,4.62,4.560833,4.575833,4.486437,63693600,396
2015-04-22,4.61125,4.672917,4.52375,4.65,4.559155,60957600,397
2015-04-23,4.605833,4.765833,4.60125,4.705833,4.613897,65500800,398
2015-04-24,4.850833,4.91375,4.83,4.89,4.794466,71208000,399
